# BEAST v10.5.0
# Generated Wed Mar 25 18:52:07 UTC 2026 [seed=1774464727266]
# -beagle_threads 12 -force_resume -load_state ../xmls/BRCA1/BRCA1_hmc_save -overwrite ../xmls/BRCA1/BRCA1_shrinkage_fixedRates_HMC.xml
state	posterior	prior	likelihood	increment.0	increment.1	increment.2	increment.3	increment.4	increment.5	increment.6	increment.7	increment.8	increment.9	increment.10	increment.11	increment.12	increment.13	omega.rates1	omega.rates2	omega.rates3	omega.rates4	omega.rates5	omega.rates6	omega.rates7	omega.rates8	omega.rates9	omega.rates10	omega.rates11	omega.rates12	omega.rates13	omega.rates14
4950	-9395.592260848129	-24.461199031594816	-9371.131061816533	0.7715828199351775	2.3007060303449287	-0.2072082188887634	-0.005147704724954627	-0.07137858515619999	-0.31971824205349064	-0.8749757959808397	-1.1712839406793885	0.06228906628215325	-0.17819395263820215	0.11528351001912118	-0.6047792854767335	-0.7524168269989235	0.4674007120395904	0.8879552274158546	4.097140345168248	0.31351312243323676	0.45856208150047334	0.38244363899993156	0.5462195067505264	0.6652614990674315	0.30996870423512646	0.41048463663399054	0.385695977444906	0.4609287098199116	0.410739781336098	0.7520021357379019	1.5958407479128847
4952	-9395.592260848129	-24.461199031594816	-9371.131061816533	0.7715828199351775	2.3007060303449287	-0.2072082188887634	-0.005147704724954627	-0.07137858515619999	-0.31971824205349064	-0.8749757959808397	-1.1712839406793885	0.06228906628215325	-0.17819395263820215	0.11528351001912118	-0.6047792854767335	-0.7524168269989235	0.4674007120395904	0.8879552274158546	4.097140345168248	0.31351312243323676	0.45856208150047334	0.38244363899993156	0.5462195067505264	0.6652614990674315	0.30996870423512646	0.41048463663399054	0.385695977444906	0.4609287098199116	0.410739781336098	0.7520021357379019	1.5958407479128847
4954	-9395.592260848129	-24.461199031594816	-9371.131061816533	0.7715828199351775	2.3007060303449287	-0.2072082188887634	-0.005147704724954627	-0.07137858515619999	-0.31971824205349064	-0.8749757959808397	-1.1712839406793885	0.06228906628215325	-0.17819395263820215	0.11528351001912118	-0.6047792854767335	-0.7524168269989235	0.4674007120395904	0.8879552274158546	4.097140345168248	0.31351312243323676	0.45856208150047334	0.38244363899993156	0.5462195067505264	0.6652614990674315	0.30996870423512646	0.41048463663399054	0.385695977444906	0.4609287098199116	0.410739781336098	0.7520021357379019	1.5958407479128847
4956	-9395.592260848129	-24.461199031594816	-9371.131061816533	0.7715828199351775	2.3007060303449287	-0.2072082188887634	-0.005147704724954627	-0.07137858515619999	-0.31971824205349064	-0.8749757959808397	-1.1712839406793885	0.06228906628215325	-0.17819395263820215	0.11528351001912118	-0.6047792854767335	-0.7524168269989235	0.4674007120395904	0.8879552274158546	4.097140345168248	0.31351312243323676	0.45856208150047334	0.38244363899993156	0.5462195067505264	0.6652614990674315	0.30996870423512646	0.41048463663399054	0.385695977444906	0.4609287098199116	0.410739781336098	0.7520021357379019	1.5958407479128847
4958	-9395.592260848129	-24.461199031594816	-9371.131061816533	0.7715828199351775	2.3007060303449287	-0.2072082188887634	-0.005147704724954627	-0.07137858515619999	-0.31971824205349064	-0.8749757959808397	-1.1712839406793885	0.06228906628215325	-0.17819395263820215	0.11528351001912118	-0.6047792854767335	-0.7524168269989235	0.4674007120395904	0.8879552274158546	4.097140345168248	0.31351312243323676	0.45856208150047334	0.38244363899993156	0.5462195067505264	0.6652614990674315	0.30996870423512646	0.41048463663399054	0.385695977444906	0.4609287098199116	0.410739781336098	0.7520021357379019	1.5958407479128847
4960	-9385.29959022564	-23.559551727943063	-9361.740038497697	0.8942244089585438	1.1820221771617296	-1.5486228140072267	-0.1562732878051709	-0.629061077561258	0.2290901736734393	0.06870689571091582	-1.253115035444839	0.31994202309759756	0.4828034849306351	-0.4244797507218514	-0.10161785194957984	-0.06656354998568914	-0.7679823993313151	1.3997957946222264	1.8666103392231304	0.08834878070344028	0.21938725133202727	0.20904099899240977	0.5458255959262701	0.4969452084052215	0.2856137128625214	0.5724109829385754	0.4156797831988695	0.2564956555380006	0.3921292393665635	0.43407152716861014	0.4639481868181085
4962	-9385.29959022564	-23.559551727943063	-9361.740038497697	0.8942244089585438	1.1820221771617296	-1.5486228140072267	-0.1562732878051709	-0.629061077561258	0.2290901736734393	0.06870689571091582	-1.253115035444839	0.31994202309759756	0.4828034849306351	-0.4244797507218514	-0.10161785194957984	-0.06656354998568914	-0.7679823993313151	1.3997957946222264	1.8666103392231304	0.08834878070344028	0.21938725133202727	0.20904099899240977	0.5458255959262701	0.4969452084052215	0.2856137128625214	0.5724109829385754	0.4156797831988695	0.2564956555380006	0.3921292393665635	0.43407152716861014	0.4639481868181085
4964	-9385.292187053416	-21.924347435878055	-9363.367839617538	0.8485805525875381	0.3550685820500943	-0.8667287497157945	0.2121139361208657	-0.39961159755372655	0.5178131055649218	0.12916869847255685	-1.0560697161307921	0.5356264307759204	-0.21079047375510696	-0.63716307025483	0.6005882005933437	-0.4542045888379014	-0.8404282665933329	0.8540280711929987	0.5213658971030477	0.08992970687293146	0.32657560698515636	0.3349894459126823	0.4598661777004714	0.4910253279390594	0.3478201593960813	0.3655428507054869	0.21395315306246765	0.264158038280525	0.4995514641658208	0.27399844290704045	0.4315256758187582
4966	-9384.637372838024	-23.141417253400274	-9361.495955584624	0.9915964406996998	0.7179215799463285	-0.49939421203458045	1.1744845679336464	-0.6073194598302892	0.02990422536074877	0.03124976668825652	-1.16057222424823	0.8036585863555656	0.4567716734190195	-0.7799908027039985	-0.24277587338391693	0.09076494089791143	-0.7521848574929427	1.7644519068402313	1.3420056478034204	0.17785100472891602	0.6006745382943308	0.22057549763203943	0.5317851677405704	0.4862973111417714	0.31330684780268114	0.6545833629022079	0.29304915507821894	0.18559533517840313	0.40486735259552187	0.5161179694864763	0.471335625763212
4968	-9383.595235009387	-20.829713901664128	-9362.765521107722	0.6132591022945127	0.2877708153423776	-0.13849940066963162	0.6179378067610644	-0.5811208990467128	-0.3759696696872167	-0.2212805593018322	-1.019060136201978	0.2911598854998503	0.21196773975489158	-0.9148262826294421	-0.04269747332206997	-0.08781783900870632	-0.5875687475282324	0.5965909269536956	0.4308428373527953	0.21025335913345203	0.36241238308829793	0.2727485531641599	0.3494634655585675	0.4453702559914531	0.3609340096176853	0.32310345360785553	0.24148628395167984	0.19536018092909294	0.48768573810828864	0.5089596256317414	0.5556766339553346
4970	-9384.663641500965	-23.375683418100508	-9361.287958082865	1.1117628590167474	-0.0016439225992008755	0.5766441198135995	0.3786137113793646	-0.9113824157520662	0.06631316228626416	-0.6150585034318093	-1.2246229845149508	0.8177178429298376	0.11572317481302341	-1.1381123454636204	0.42447496932548695	-0.6817759626893706	-0.24102173096732685	1.5049637431264657	0.4942874864685203	0.38904207659150797	0.28427268062562333	0.24421528183581734	0.4246523132386319	0.4248240335933992	0.29386847240549024	0.49510072510556824	0.21855624246526975	0.1946728016886316	0.6075488324700424	0.3974056650599274	0.785824549475188
4972	-9384.872626933362	-23.225698578870436	-9361.646928354492	0.8633531215897362	0.6948121767773368	-0.05942009768385459	0.39745893422284806	-0.5522872931559277	0.109263675036815	-0.06260107946802751	-1.429576441713144	1.0600500660314165	-0.12641121606403538	-1.1635057261989565	0.5578433950372772	-0.2898528117956872	-0.7943856434286506	1.1130357422067612	0.9404001905955172	0.15324273674001607	0.27459943253559405	0.3400432874852039	0.37720186640353714	0.4244391099842378	0.23941030499012494	0.4694178653033706	0.1626244047447068	0.18453783174998936	0.5907306844023864	0.3381592112424713	0.4518587520602749
4974	-9385.084498177324	-21.693528544282483	-9363.390969633041	0.8508031046347312	0.9049211712447779	0.005610054261014463	0.6706005940268209	-0.4668369606517059	0.4647449307353818	0.08411852776555306	-1.1328996748627822	-0.0031366550688163297	-0.3632266647787986	-0.11071141303797338	0.14305914740005232	-0.04632678579705196	-0.9780487290147764	0.601945724929242	0.6354194613890444	0.25933246521757375	0.7251134262076234	0.2597194346624733	0.5714201165533934	0.40904496044227445	0.32209792174735186	0.2570740507701864	0.25788166934288753	0.3708239784982015	0.41423726418876367	0.35902059846076845	0.37604414746467796
4976	-9381.584037455266	-21.8989080981855	-9359.685129357082	-0.323533663913589	0.3354182327935768	-0.8891378752392842	0.5304947701683354	-0.513184150012818	0.026185885858643676	-0.11435937641828509	-1.1909934235366042	1.1412479100148354	0.23042293273915715	-0.8293680451498227	0.33581071438277577	-0.18504489387184686	-0.7136929152198049	0.7088169537581566	1.3699769785063358	0.12860493638256576	0.42240091952344344	0.34091870062215174	0.4178837800675687	0.4368994107912277	0.30391919356945807	0.9795869290879142	0.31289981888970225	0.24850429749346803	0.5695395254608858	0.4070831522633593	0.48983194542755787
4978	-9383.202196264	-21.658739386697185	-9361.543456877302	0.4610520614872893	-0.0561049455069777	-0.6780295258296043	0.4677494517219172	-0.004989250065829065	0.5537886768303967	-0.2435091450714687	-1.2534579251600197	0.875517182551059	0.6719599855474616	-0.6687353930354649	0.0207373026462796	-0.4989010094460916	-0.6814827831917415	1.197393781977428	0.7139019432657492	0.15970108603587863	0.2564985079608228	0.3120363036599096	0.5344083051494251	0.39653461978515414	0.2855157956462288	0.7551002818367929	0.31460987572534854	0.1606733458108292	0.31359702097544373	0.3071608299111843	0.5058663458652
4980	-9382.083752904022	-21.008021015800217	-9361.075731888222	0.3509127237367286	0.22317361179552964	-0.8632051389124484	0.27026591104221565	-0.12583467131287085	0.10151323990187311	0.01851063617664961	-1.3036215906868232	0.0348614079893631	0.7620333569883659	-0.4136918373354721	-0.22217887435876615	-0.14064919029711997	-0.8393464650001417	0.6262166520145714	0.5511225999031344	0.17959730138631708	0.26038331220141714	0.2650043068221565	0.41541285771990955	0.44006368283647107	0.271546579527359	0.440884826513215	0.42577978201406985	0.19871843275033063	0.3005399677606338	0.37531272947010075	0.4319927535795432
4982	-9383.522255984277	-21.93846405406296	-9361.583791930214	-0.028872324239667624	-0.40754855153333414	-1.3470799232730537	-0.18784934340025417	-0.34740119719167817	-0.14972606781598685	0.21758408272985763	-1.2733659519710205	0.6898367724598087	0.5554519845436687	-0.42661545001025236	0.042241676244797466	0.32447518356695637	-0.9654271648861465	1.2105692187117538	0.8289581980925657	0.16252008354319686	0.29725197521091906	0.3882477926836071	0.4535371705155495	0.4733865081720008	0.27988794510367054	1.246030628992202	0.6250811669604787	0.3586796046680161	0.5495198922952546	0.526790690364046	0.3808204918482198
4984	-9388.824995662171	-24.011913438240065	-9364.81308222393	0.4455728798287365	0.4223698175604526	-1.6455505635549474	-0.37096050589321306	-0.383895165203189	-0.3689318651890878	-0.32689520699567	-1.3371122433490923	-0.6632694386719853	1.5796151111832886	-0.46189002231593035	0.006220611856240343	0.03464115232146847	-0.6609735402996798	1.3230196715280553	1.2926749701137594	0.31729058571648494	0.23387644770400753	0.3664083191540477	0.3696257568605218	0.3723694593445086	0.26260290798661917	0.8473375615153964	1.6447909807091212	0.33891640381147875	0.5378843116119915	0.5345487275289825	0.516348403740028
4986	-9392.612809658824	-22.503670222669367	-9370.109139436154	-0.5833788576714241	0.7738757279379221	-1.2119737451382373	-0.7233616987363852	0.2172717337902368	0.07347415522497058	-0.9494287467124414	-1.183361628090071	-0.08120950714008444	0.718647673879773	0.217585802062782	0.004477720127101792	-0.7307762264276847	-0.2564333824435479	0.4911101797853492	1.9082141563407693	0.2840877362876586	0.22570921094647098	0.4651198545187088	0.4010234182935361	0.29943373764618847	0.3062475160264696	0.8801104043050896	0.9545660756545391	0.4652659568497964	0.37428718992434085	0.37261498327136816	0.7738065419434639
4988	-9388.059847030863	-21.87847769873474	-9366.18136933213	0.2825747021206562	-0.29362867956876443	-0.9956411844789204	0.2520320647894615	0.7878361246571207	0.3770910901659832	-0.6557693672555684	-1.4130120229617584	0.5041757191426863	0.25216528727958376	0.5274151530353873	-0.5295820032671238	-0.5220741108187644	-0.3363440448675168	1.1952205184476166	0.6717475497439637	0.20107829827528612	0.5441376989271596	0.5487216195466095	0.6179627703320069	0.3707922255799568	0.24340902433594577	0.901005425728461	0.5442101951353355	0.4229146023909811	0.24957391405318072	0.4238319885554426	0.714377285693293
4990	-9386.451650130082	-23.954986406435033	-9362.496663723647	-0.880654306505759	-0.10488186958695164	-1.5568468029787925	0.0773192850396438	0.5824551967496148	0.41092881057734554	-0.10968315389202432	-1.3583448237340858	1.1826503837486142	0.3890985893929598	0.3959505982420035	-0.6800412706578298	-0.14249319822623796	-0.8028000625449513	0.583746032526153	1.2680536557342579	0.09097849248002465	0.31598370027071765	0.35243843140026426	0.5860416304564904	0.401525909293019	0.2570859475490331	1.4082742800755141	0.43158735508388785	0.2924727049171594	0.1968458130771874	0.38856560314299804	0.4480725747197597
4992	-9388.119118138493	-25.55033074379812	-9362.568787394695	0.045827209301352534	-0.2720919498716148	-0.15701483381492842	0.7897716779386926	0.7942782291840956	0.17731041763847488	0.15475700957711203	-1.295782641281259	2.5482032771573495	0.06423492053346247	0.2682270889916125	-1.0097561594881856	0.1842947055808214	-0.9483526171057584	3.166663230937382	2.3042592674956532	0.20222650552525775	0.4887934340141977	0.37548534299988257	0.5561331728560749	0.45221587774861577	0.2736835844190614	3.024818881086529	0.23660763424688583	0.2218870119123187	0.169684564065253	0.4657725232716757	0.387378659071841
4994	-9387.27883248347	-24.30119245687369	-9362.977640026595	-0.6850325532439234	-0.16202690668266823	0.3139975684797578	-0.12707027517412994	0.6093717537176939	0.387993380938642	-0.5644363354325094	-1.4065839762354384	1.987528142634129	-0.5711937690765916	0.6720729436437523	-0.5950071107942678	-0.8181299037915859	-0.20929843152972702	0.8032729723370439	1.3551944701005902	0.298926156874222	0.3404684629022938	0.3631048322264879	0.5275904525082145	0.46128704754955463	0.2449787085146945	1.5935621735442398	0.218371776585938	0.38660085428491164	0.19741731389743444	0.35792624429779873	0.81115312585042
4996	-9390.553238771356	-23.657933737301896	-9366.895305034053	0.42351499603917264	0.5866728851752734	0.15814611634639397	0.6498161243149776	0.47852566496322724	-0.11274068464031639	-0.4445282786011573	-1.4977449747415648	1.3727951627551496	-0.45686386938123946	0.965201866399301	-1.1620848654698994	-0.5605733420677889	-0.3062911457749167	1.317450991316521	1.550933009788482	0.25602882582871805	0.6610463222107653	0.21215806588087321	0.37545931125789617	0.4719796426166997	0.2236338920460974	0.8625896499222301	0.21857821692760387	0.3451599014322333	0.1314735808920313	0.42026723852555925	0.736172254810335
4998	-9384.278303521498	-22.370978039107232	-9361.90732548239	1.1055895518860324	0.534674371713655	0.1417819409297374	0.26955490241832947	0.35902783685045625	-0.07934305186185309	-0.47495099320088785	-1.114240337518434	0.8283420575273313	-0.7949650076367543	0.2792978155093375	-0.7953450438229877	-0.3051845509025577	-0.42906901314664325	0.8946397187931873	0.5054787036138064	0.14904844985649043	0.37503126245325064	0.3101898433552924	0.44326095644066715	0.4049385279045472	0.32816447847590097	0.29613976931570385	0.12934580529285317	0.28641863136498547	0.2166226004742336	0.4798635127035404	0.651114992135993
5000	-9382.047048314986	-21.67572973965704	-9360.37131857533	0.0926363650387371	0.5801486114383828	-0.3716163672850594	0.14632289851616043	0.06178824567984953	-0.23434963761983374	-0.37783531446632657	-1.2432736885060727	1.4579814044382773	0.12184599903058912	0.07297998947752582	-0.8553743541248673	-0.0820871264133799	-0.5208350927176851	1.3326203404058024	2.1698530169390593	0.19493542053114643	0.2896755761168628	0.24745950473905637	0.43288989960122487	0.4071105913691036	0.2884384131307949	1.2147166256718291	0.2826712874876772	0.25024456388039684	0.2326322093381375	0.5472102292021923	0.5940242754357009
5002	-9382.171626049636	-21.492823659850416	-9360.678802389786	-0.2633846228461696	0.5366852691036684	0.18321728515078317	0.47149656020055475	0.07792261715590199	0.2114589473119669	-0.029389076799527736	-1.1612358094416861	1.3091645726478174	0.3866747489953297	-0.207659556992559	-0.603099671041824	0.0663372987673676	-0.8809637393178466	0.8245388902691121	1.83517330678617	0.3480205899486757	0.3154077261547583	0.261897127766849	0.5470760291602094	0.4023822320497665	0.3130990109838153	1.072994838249049	0.2897574980078157	0.19683574719953942	0.24226427297139616	0.44280471035308305	0.4143833616431886
5004	-9385.38816571319	-23.777808032953917	-9361.610357680236	-0.5464238483650161	-0.23477374763429415	0.37460872895055775	0.2932876641399018	0.13833646470181926	0.36910514341821155	-0.325072571811061	-1.1508180389431766	2.2934221803461097	0.281372237614099	-0.6625248036773981	0.034517042044197144	-0.5424611767935432	-0.5389575673897342	1.375674372727722	1.8787265203265404	0.3487340996623936	0.24264911710850068	0.40310216522592496	0.49050804387927244	0.4214601121135484	0.31637785408669417	2.3758800403169253	0.2397750065136661	0.1809695478458524	0.3510236418315637	0.33911406808158	0.5833560448921714
5006	-9382.30034605584	-21.982871419949802	-9360.317474635889	-0.351296617887355	-0.8073855144031467	-0.09497262739786194	0.5629509509001496	-0.060056419229498115	0.1959051946697946	-0.06045262013615682	-1.0842152434210497	1.6163767481903906	0.0774197558129115	-0.09799907167219657	-0.416071700889484	-0.03219196550264769	-0.8236862782005382	0.9729241738024711	0.6165979879544736	0.2496983005092777	0.44619550751100856	0.26394715566118176	0.5168652643224672	0.41306971519702884	0.3381670606186614	1.3824364525310886	0.2745754313180625	0.2541199152049827	0.2802845492299649	0.4249098527626462	0.43881108966070426
5008	-9383.71517345582	-22.00097928500124	-9361.714194170818	0.1338180977123377	0.509644498426584	-0.227621595445344	0.018940457428719748	0.49524846423293334	0.10985278622419381	0.12432369896100193	-1.1801334848490066	1.6243854418090555	-0.20642766486251807	-0.200965041981239	-0.33419075190130054	0.07884553460827748	-1.0417418383518222	1.0551930933289992	1.5365661864067273	0.14484351040661386	0.22784000240625507	0.4485035907373852	0.4261160646805685	0.39954929110737	0.3072377242825621	0.9230292815316166	0.18186697559154008	0.22356521950608996	0.27332682035513817	0.3817855162896728	0.35283955691783114
5010	-9383.349703201933	-23.393381450712784	-9359.95632175122	0.3410981987774329	1.0618588444330417	-0.35910128180970746	0.5450479043249068	-0.018545446682300737	-0.010137983629562974	0.3456829052882502	-1.2627445184428752	1.7027985931023049	-0.12100421819878093	-0.13601779818060966	-0.38110689858670654	0.43934637620568906	-1.1877000542638374	1.9297958089639982	3.967653430526828	0.17454304791618022	0.4865427685650078	0.31726876559441686	0.4683723584570254	0.43084057669005765	0.282876600111166	1.3720637593838925	0.24995294645253963	0.28210431225551325	0.32320755511142113	0.4731448606582977	0.30492176171034047
5012	-9384.727066921185	-23.40890246315962	-9361.318164458025	0.22126447385919487	1.5594433503507448	0.4155659181027358	0.25109420267705773	-0.20049534892828413	-0.2667075458805303	0.17080012605195938	-1.168918540469121	1.3215460374091557	-0.4788045661632383	-0.4894658022728611	-0.30420196638904823	0.6292869378860859	-1.1043580020545503	0.814864947773921	3.1063424989899113	0.26395477933883993	0.3614452756561851	0.37539803866923566	0.47626607013304695	0.39315243146021434	0.3107027721131908	0.6531180653152577	0.1742013614776357	0.28118602083121086	0.45873937962730493	0.6218408642908606	0.3314235872186642
5014	-9385.808518735994	-23.53321441408945	-9362.275304321904	0.2978742828574168	1.3751463688270764	0.8533648674263374	0.07197031260806819	-0.4553235957458266	-0.22548411371118166	-0.1842035847267719	-1.2676587175215497	1.5068512288121834	-0.47962978459843075	-0.7685492085737369	-0.35947821009336406	0.2070120811783786	-0.6611149290462502	0.7733415025033222	2.2710392509007034	0.2986762154818257	0.22087464536678003	0.281139398184335	0.5068262878687076	0.42942056006304963	0.2814898982387147	0.5741246061589738	0.12722984168706197	0.20553678337560355	0.44326785272602975	0.6350174196996288	0.5162754030472894
5016	-9380.682866113659	-20.80839279016436	-9359.874473323494	0.37448979051162296	0.4891460241670831	0.06972943672844001	0.14339744512517094	-0.273742597451348	0.2629252290776204	-0.12502878005448315	-1.3101173075939305	0.8301596679596525	-0.04241397658865531	-0.4868240183567051	0.16130903700211785	-0.1949881208808676	-0.7981473362914021	0.8552042440491966	0.9591011617196468	0.27490354772391284	0.3087408604060915	0.33102247102328825	0.48180768992986434	0.39725530619085503	0.2697884062995121	0.5880726718399016	0.25638772868713827	0.2674960608558948	0.4352536039561653	0.37041345281591226	0.45016219118871353
5018	-9381.382203872865	-21.052181371086395	-9360.33002250178	0.09573443328755982	0.307779549607952	0.08259839681702674	0.3554889639070118	-0.06630967194327253	0.2806705997268295	-0.3766842273935864	-1.398903305720001	1.1931423529203875	-0.21486341849440738	-0.06807757131219327	-0.13981066310449797	-0.46517828675676154	-0.529028620688818	0.879781432825271	1.0875890244263078	0.26332660753026915	0.4288679664426002	0.30109566449264447	0.4899086627915687	0.4042536109560146	0.2468675537714649	0.799462056048265	0.24245029459489395	0.3005638279127	0.3217380510561678	0.3700167857631141	0.5891770061555792
5020	-9384.085116669748	-20.303909512818215	-9363.78120715693	0.030073507049199977	0.2705749329407686	0.0686858145350544	0.017538104049005243	-0.32742826455744345	0.26602947636714824	-0.38806847226344876	-1.350734238570198	0.4543457971250622	-0.29313791767720265	-0.4887711688518107	0.2450643341855464	-0.2231477772488989	-0.5878897393900789	0.4216992212985403	0.5363536509587212	0.2782608058758009	0.35444352759824155	0.4092613018894715	0.5798371212730323	0.3768310965623265	0.25904998630950365	0.40920604517560094	0.25978984351580886	0.3482814536250092	0.5678072976906249	0.4443967579261491	0.5554982949022403
5022	-9385.461343128367	-21.97255474762568	-9363.48878838074	0.8008513076034527	-0.13696520841400528	0.7585226974155309	-0.2563457639169471	-0.801260332944575	0.08174561907133748	-0.2931054623795524	-1.423477450821935	0.668952751984394	-0.3792051401534502	-0.6443560543008696	0.1609549499811448	-0.2719210963501788	-0.43249192114117196	0.9073607189376713	0.3552151138932804	0.4455273846227988	0.23594421341648936	0.26061308605436867	0.5365114374925349	0.48403532784172576	0.24087492808091937	0.40735651856680083	0.2086662356839783	0.3048869820165375	0.5807365498820395	0.49439869248543666	0.6488900954047533
5024	-9391.336811075707	-23.317133313590194	-9368.019677762117	1.3401917288226988	-0.023653846942987167	0.8967078022447382	0.17162910791517794	-0.8781462375788297	-0.20786816654122175	0.1730494339387194	-1.415507768880064	0.6276947606837879	-0.0505244018706259	-0.43379333791068964	0.14835615797442658	-0.0713516397773365	-0.6747534391494354	2.424971638295549	0.6200062334804222	0.8308060885328463	0.4231988351394517	0.2285740254498154	0.3852074550750756	0.6054980083795204	0.24280229469342549	0.6348465898593509	0.3388944216283721	0.3564567877835235	0.5500484460253282	0.4742099708351144	0.5092819741253396
5026	-9386.278418563084	-23.18575017545879	-9363.092668387626	1.462863800405195	0.14435741973445282	0.06008330449939292	0.19487380220148287	-0.15435017560829045	-0.11592737943574849	0.19474965309070813	-1.4395074179958425	0.5528911746820611	-0.459433825651677	-0.6737134998583633	-0.017287744050579534	0.10537287948222551	-0.8467242380578133	1.1319802662085132	0.302843886076092	0.1601405961544213	0.29011473384870423	0.4013227637760547	0.4243151854436704	0.5210159700730856	0.23704449378077802	0.2621351015238222	0.1508021708226535	0.23874658521582373	0.46830330628763106	0.4764695989891508	0.42881733723520327
5028	-9384.376187500322	-22.318311246202736	-9362.057876254119	1.2951515292864397	0.20906828201362193	-0.2032292039485606	0.24797858154169683	0.3131306445054294	-0.01805216988440128	0.13634454348586922	-1.3656133497655152	0.5126610941282824	-0.0682660717940935	-0.43961521544063165	-0.18920310807278373	0.06874509192054779	-0.8596266034894189	1.3769166896026408	0.4647588868699942	0.18429913443365809	0.3098331805694754	0.5132696311341532	0.4453326796291838	0.4851573246109479	0.25522408633736515	0.37707739804614954	0.2258315510682186	0.24178658185521107	0.37527934150437225	0.4534449021259595	0.4233201190660455
5030	-9383.12208050286	-23.321384018996064	-9359.800696483864	1.4821457960972848	0.6579750448067565	-0.4885053960771921	0.3014747179164119	-0.12617340505246166	0.27560333048189156	0.04162396817177538	-1.3608950448301493	0.5211628833671167	-0.10854824565285326	-0.311805606887565	-0.21900737843522622	0.10614455155244196	-0.9347713020451078	1.7079959052964582	0.7491245257361174	0.14135322526173166	0.34716155955281774	0.3091874554812873	0.5752080830919092	0.4093653137778033	0.256431156827524	0.3879708395038228	0.23038856523042128	0.2568046150843739	0.3507666368429384	0.4366485021313904	0.3926756593835288
5032	-9387.8995853439	-25.97339746303041	-9361.926187880868	1.4201020880601967	0.8203501282211023	-0.9854036426858945	0.49786046426784014	-0.3977202756434308	0.3091852020186886	0.6127876671574148	-1.3722173084257756	1.117601332853821	0.04716649308465315	-0.33566138032831594	-0.22306185133266065	0.644171003161779	-1.5369453034047296	3.1061138598726683	1.7050943087500445	0.09165399815268394	0.3853369750518097	0.22012572310008546	0.557892438222423	0.3968655834934597	0.2535441502418349	0.750714615098468	0.2455312524029574	0.23421927449629293	0.32764120662142143	0.40951804929292496	0.21503697188021428
5034	-9387.422697475862	-25.505828737743343	-9361.916868738119	1.0665211000818338	0.3901194272809446	-0.9444010404213952	0.8653654352552539	-0.3446993476665672	0.42022562774845085	0.6916953701316613	-1.312383750107775	1.165726151291878	0.10508626605404126	-0.5306829376356945	-0.009053765910899791	0.7716573476638233	-1.7093562965746554	2.3629193445435317	1.2014103906357787	0.09859345224552722	0.5422271783018362	0.2748713627733133	0.5960246097977011	0.36143938548726434	0.26917763878191375	0.8133260249573825	0.25351066485462603	0.22822217962966665	0.38799892312190154	0.3915277249133884	0.18098225402664014
5036	-9387.323220161898	-25.4937951902618	-9361.829424971636	1.4595808025986212	0.2537954976384599	-0.6370350065320478	0.7087537660361395	-0.33864501856447204	0.19111831065432383	0.49911906379206694	-1.3587146180053782	1.2667783895194464	-0.2880187214706995	-0.36449741611556075	-0.34388169333455065	0.6710207454147267	-1.418168106951103	2.671964580166641	0.8001378086801003	0.09249689533349696	0.47389348157793326	0.23938693209070994	0.5734818154811362	0.3988981957441735	0.2569908962142024	0.6207872781848338	0.1748992487187324	0.23327751772163383	0.33587068644403867	0.4737159675194663	0.24215721694801537
5038	-9388.294141325814	-25.732623447903894	-9362.56151787791	1.5136744211270732	0.1350555218470002	-0.5777083528298439	0.9112124759844862	0.00921822521503568	0.17960440409546385	0.5364374161294728	-1.3579198297122135	1.2258406322007125	-0.46766326640707345	-0.23581349652049255	-0.19996733781550913	0.5861930789339205	-1.4831270477785203	2.5577730657993745	0.6443701727929249	0.09272784977873783	0.656060461610422	0.3369963830606546	0.4880538334584549	0.3880234000970047	0.25719523076055967	0.5629652152500635	0.16523640555121644	0.26376023132766013	0.33390414885762626	0.4078181279273593	0.22692696626619946
5040	-9387.50260168302	-24.68412724670333	-9362.818474436317	1.3109288976239442	0.15551355492146357	-0.41039520248520844	0.5004520292887376	-0.004616653720748598	0.4619696984528294	0.5909518800729275	-1.4444386342583846	1.2455939929506619	-0.4068805982679191	-0.4463677799550052	-0.20470270373190225	0.41129381601869675	-1.3634723537474707	1.7270129037198099	0.5438824871053888	0.08887496166732518	0.3319413467372922	0.3130169629501896	0.6124984670903959	0.4618475255385548	0.23587845347942082	0.465550069792775	0.13397130822472916	0.20124161635476853	0.31446539475830515	0.38589941061915806	0.2557711054638532
5042	-9388.993935055723	-25.912479962912105	-9363.081455092812	1.2621767109268713	0.6563365081217432	-0.9831112274091423	0.5622312705640151	-0.18263820168576594	0.568283146486961	0.7398258291145989	-1.4050716804870584	1.2240265515570463	0.4241484970154039	-0.6018982565652997	-0.18282326039132057	0.5273278664996642	-1.5266385059203889	3.084284195739787	1.6828342076037102	0.09603957942812331	0.2946989695611956	0.2554388834940731	0.6498410444923592	0.45529365308739217	0.24534946905315594	0.8729673637998103	0.25669063876914905	0.16795954093047416	0.30662373566245654	0.3681331301876689	0.21726477543947972
